author_code,author_name,dblp_link,count
2413, Chengfei Liu,  https://dblp.uni-trier.de/pers/hd/l/Liu:Chengfei, 27
2414, Won-Seok Hwang,  https://dblp.uni-trier.de/pers/hd/h/Hwang:Won=Seok, 4
2415, Sang-Wook Kim,  https://dblp.uni-trier.de/pers/hd/k/Kim:Sang=Wook, 31
2416, Ekaterini Ioannou,  https://dblp.uni-trier.de/pers/hd/i/Ioannou:Ekaterini, 5
2417, Claudia Niederee,  https://dblp.uni-trier.de/pers/hd/n/Nieder=eacute=e:Claudia, 9
2418, Yannis Velegrakis,  https://dblp.uni-trier.de/pers/hd/v/Velegrakis:Yannis, 30
2419, Stephan Seufert,  https://dblp.uni-trier.de/pers/hd/s/Seufert:Stephan, 6
2420, Vasileios Kandylas,  https://dblp.uni-trier.de/pers/hd/k/Kandylas:Vasileios, 5
2421, Noriaki Kawamae,  https://dblp.uni-trier.de/pers/hd/k/Kawamae:Noriaki, 7
2422, Julia Kiseleva,  https://dblp.uni-trier.de/pers/hd/k/Kiseleva:Julia, 14
2423, Daniel Billsus,  https://dblp.uni-trier.de/pers/hd/b/Billsus:Daniel, 2
2424, Weize Kong,  https://dblp.uni-trier.de/pers/hd/k/Kong:Weize, 7
2425, Kyumin Lee,  https://dblp.uni-trier.de/pers/hd/l/Lee:Kyumin, 19
2426, Cheng-Te Li,  https://dblp.uni-trier.de/pers/hd/l/Li:Cheng=Te, 17
2427, Chien-Lin Tseng,  https://dblp.uni-trier.de/pers/hd/t/Tseng:Chien=Lin, 2
2428, Shou-De Lin,  https://dblp.uni-trier.de/pers/hd/l/Lin:Shou=De, 4
2429, Zhenhui Li,  https://dblp.uni-trier.de/pers/hd/l/Li:Zhenhui, 16
2430, Cindy Xide Lin,  https://dblp.uni-trier.de/pers/hd/l/Lin:Cindy_Xide, 8
2431, Bo Zhao,  https://dblp.uni-trier.de/pers/hd/z/Zhao_0001:Bo, 12
2432, Nedim Lipka,  https://dblp.uni-trier.de/pers/hd/l/Lipka:Nedim, 5
2433, Benno Stein,  https://dblp.uni-trier.de/pers/hd/s/Stein:Benno, 29
2434, Zhiyong Peng,  https://dblp.uni-trier.de/pers/hd/p/Peng:Zhiyong, 4
2435, Zhang Liu,  https://dblp.uni-trier.de/pers/hd/l/Liu:Zhang, 2
2436, Chaokun Wang,  https://dblp.uni-trier.de/pers/hd/w/Wang:Chaokun, 11
2437, Jianmin Wang,  https://dblp.uni-trier.de/pers/hd/w/Wang_0001:Jianmin, 25
2438, Wei Zheng,  https://dblp.uni-trier.de/pers/hd/z/Zheng:Wei, 4
2439, Shengfei Shi,  https://dblp.uni-trier.de/pers/hd/s/Shi:Shengfei, 3
2440, Tsuyoshi Murata,  https://dblp.uni-trier.de/pers/hd/m/Murata:Tsuyoshi, 2
2441, Victor Fresno,  https://dblp.uni-trier.de/pers/hd/f/Fresno:V=iacute=ctor, 2
2442, Martin Potthast,  https://dblp.uni-trier.de/pers/hd/p/Potthast:Martin, 15
2443, Filip Radlinski,  https://dblp.uni-trier.de/pers/hd/r/Radlinski:Filip, 23
2444, D. Sculley,  https://dblp.uni-trier.de/pers/hd/s/Sculley:D=, 2
2445, Pau-Chen Cheng,  https://dblp.uni-trier.de/pers/hd/c/Cheng:Pau=Chen, 2
2446, Vivek K. Singh,  https://dblp.uni-trier.de/pers/hd/s/Singh:Vivek_K=, 3
2447, Mingyan Gao,  https://dblp.uni-trier.de/pers/hd/g/Gao:Mingyan, 2
2448, Ramesh Jain,  https://dblp.uni-trier.de/pers/hd/j/Jain:Ramesh, 4
2449, Adish Singla,  https://dblp.uni-trier.de/pers/hd/s/Singla:Adish, 6
2450, Arash Termehchy,  https://dblp.uni-trier.de/pers/hd/t/Termehchy:Arash, 16
2451, Marianne Winslett,  https://dblp.uni-trier.de/pers/hd/w/Winslett:Marianne, 31
2452, Mikalai Tsytsarau,  https://dblp.uni-trier.de/pers/hd/t/Tsytsarau:Mikalai, 2
2453, Themis Palpanas,  https://dblp.uni-trier.de/pers/hd/p/Palpanas:Themis, 34
2454, Kerstin Denecke,  https://dblp.uni-trier.de/pers/hd/d/Denecke:Kerstin, 4
2455, Dong Wang,  https://dblp.uni-trier.de/pers/hd/w/Wang_0022:Dong, 2
2456, Chenguang Zhu,  https://dblp.uni-trier.de/pers/hd/z/Zhu:Chenguang, 3
2457, Weizhu Chen,  https://dblp.uni-trier.de/pers/hd/c/Chen:Weizhu, 9
2458, Yong Wang,  https://dblp.uni-trier.de/pers/hd/w/Wang:Yong, 2
2459, Zhen Wen,  https://dblp.uni-trier.de/pers/hd/w/Wen:Zhen, 4
2460, Bing Li,  https://dblp.uni-trier.de/pers/hd/l/Li_0001:Bing, 2
2461, Qianli Xing,  https://dblp.uni-trier.de/pers/hd/x/Xing:Qianli, 4
2462, Takehiro Yamamoto,  https://dblp.uni-trier.de/pers/hd/y/Yamamoto:Takehiro, 17
2463, Zhijun Yin,  https://dblp.uni-trier.de/pers/hd/y/Yin:Zhijun, 7
2464, Manish Gupta,  https://dblp.uni-trier.de/pers/hd/g/Gupta_0001:Manish, 8
2465, Seok-Ho Yoon,  https://dblp.uni-trier.de/pers/hd/y/Yoon:Seok=Ho, 2
2466, Sunju Park,  https://dblp.uni-trier.de/pers/hd/p/Park:Sunju, 6
2467, Jie Yu,  https://dblp.uni-trier.de/pers/hd/y/Yu_0001:Jie, 2
2468, Xiangji Huang,  https://dblp.uni-trier.de/pers/hd/h/Huang:Xiangji, 12
2469, Aijun An,  https://dblp.uni-trier.de/pers/hd/a/An:Aijun, 16
2470, Richong Zhang,  https://dblp.uni-trier.de/pers/hd/z/Zhang:Richong, 3
2471, Yaqian Zhou,  https://dblp.uni-trier.de/pers/hd/z/Zhou:Yaqian, 3
2472, Qi Zhang,  https://dblp.uni-trier.de/pers/hd/z/Zhang_0001:Qi, 17
2473, Xuanjing Huang,  https://dblp.uni-trier.de/pers/hd/h/Huang:Xuanjing, 19
2474, Lide Wu,  https://dblp.uni-trier.de/pers/hd/w/Wu:Lide, 3
2475, Jia Zhu,  https://dblp.uni-trier.de/pers/hd/z/Zhu:Jia, 5
2476, Gabriel Pui Cheong Fung,  https://dblp.uni-trier.de/pers/hd/f/Fung:Gabriel_Pui_Cheong, 3
2477, Xiaofang Zhou,  https://dblp.uni-trier.de/pers/hd/z/Zhou:Xiaofang, 70
2478, Li Xiong,  https://dblp.uni-trier.de/pers/hd/x/Xiong_0001:Li, 35
2479, Mikhail Bautin,  https://dblp.uni-trier.de/pers/hd/b/Bautin:Mikhail, 2
2480, Akshay Patil,  https://dblp.uni-trier.de/pers/hd/p/Patil:Akshay, 3
2481, Steven Skiena,  https://dblp.uni-trier.de/pers/hd/s/Skiena:Steven, 10
2482, Faisal Ahmed,  https://dblp.uni-trier.de/pers/hd/a/Ahmed_0001:Faisal, 2
2483, Muhammad Asiful Islam,  https://dblp.uni-trier.de/pers/hd/i/Islam:Muhammad_Asiful, 2
2484, Yury Puzis,  https://dblp.uni-trier.de/pers/hd/p/Puzis:Yury, 2
2485, Song Feng,  https://dblp.uni-trier.de/pers/hd/f/Feng:Song, 2
2486, Byron J. Gao,  https://dblp.uni-trier.de/pers/hd/g/Gao:Byron_J=, 13
2487, Ullas Gargi,  https://dblp.uni-trier.de/pers/hd/g/Gargi:Ullas, 3
2488, Klara A. Weiand,  https://dblp.uni-trier.de/pers/hd/w/Weiand:Klara_A=, 2
2489, Wei Shen,  https://dblp.uni-trier.de/pers/hd/s/Shen_0004:Wei, 7
2490, Timothy Jones,  https://dblp.uni-trier.de/pers/hd/j/Jones_0001:Timothy, 5
2491, David Hawking,  https://dblp.uni-trier.de/pers/hd/h/Hawking:David, 14
2492, Ramesh S. Sankaranarayana,  https://dblp.uni-trier.de/pers/hd/s/Sankaranarayana:Ramesh_S=, 2
2493, Nabil Layaida,  https://dblp.uni-trier.de/pers/hd/l/Laya=iuml=da:Nabil, 4
2494, Pierre Geneves,  https://dblp.uni-trier.de/pers/hd/g/Genev=egrave=s:Pierre, 4
2495, Xiang Niu,  https://dblp.uni-trier.de/pers/hd/n/Niu:Xiang, 2
2496, Chong-Wah Ngo,  https://dblp.uni-trier.de/pers/hd/n/Ngo:Chong=Wah, 5
2497, Tom Rowlands,  https://dblp.uni-trier.de/pers/hd/r/Rowlands:Tom, 3
2498, Ramesh Sankaranarayana,  https://dblp.uni-trier.de/pers/hd/s/Sankaranarayana:Ramesh, 3
2499, Sherif Sakr,  https://dblp.uni-trier.de/pers/hd/s/Sakr:Sherif, 8
2500, Michele Catasta,  https://dblp.uni-trier.de/pers/hd/c/Catasta:Michele, 5
2501, Ke Wu,  https://dblp.uni-trier.de/pers/hd/w/Wu:Ke, 2
2502, Guilin Qi,  https://dblp.uni-trier.de/pers/hd/q/Qi:Guilin, 7
2503, Hao Xu,  https://dblp.uni-trier.de/pers/hd/x/Xu:Hao, 4
2504, Jingdong Wang,  https://dblp.uni-trier.de/pers/hd/w/Wang:Jingdong, 4
2505, Shipeng Li,  https://dblp.uni-trier.de/pers/hd/l/Li:Shipeng, 3
2506, Wai Gen Yee,  https://dblp.uni-trier.de/pers/hd/y/Yee:Wai_Gen, 8
2507, Andrew Yates,  https://dblp.uni-trier.de/pers/hd/y/Yates:Andrew, 6
2508, Ophir Frieder,  https://dblp.uni-trier.de/pers/hd/f/Frieder:Ophir, 20
2509, Kang Zhang,  https://dblp.uni-trier.de/pers/hd/z/Zhang:Kang, 2
2510, Dong Zhou,  https://dblp.uni-trier.de/pers/hd/z/Zhou:Dong, 3
2511, Elizabeth F. Churchill,  https://dblp.uni-trier.de/pers/hd/c/Churchill:Elizabeth_F=, 4
2512, Marti A. Hearst,  https://dblp.uni-trier.de/pers/hd/h/Hearst:Marti_A=, 8
2513, Kostas Tsioutsiouliklis,  https://dblp.uni-trier.de/pers/hd/t/Tsioutsiouliklis:Kostas, 2
2514, Emre Velipasaoglu,  https://dblp.uni-trier.de/pers/hd/v/Velipasaoglu:Emre, 6
2515, Pavel Serdyukov,  https://dblp.uni-trier.de/pers/hd/s/Serdyukov:Pavel, 60
2516, Sergey Chernov,  https://dblp.uni-trier.de/pers/hd/c/Chernov_0001:Sergey, 4
2517, Olaf Hartig,  https://dblp.uni-trier.de/pers/hd/h/Hartig:Olaf, 5
2518, Juan F. Sequeda,  https://dblp.uni-trier.de/pers/hd/s/Sequeda:Juan_F=, 5
2519, Jamie Taylor,  https://dblp.uni-trier.de/pers/hd/t/Taylor:Jamie, 2
2520, Hao Ma,  https://dblp.uni-trier.de/pers/hd/m/Ma:Hao, 18
2521, Marie-Francine Moens,  https://dblp.uni-trier.de/pers/hd/m/Moens:Marie=Francine, 9
2522, Raphael Troncy,  https://dblp.uni-trier.de/pers/hd/t/Troncy:Rapha=euml=l, 4
2523, Erik Mannens,  https://dblp.uni-trier.de/pers/hd/m/Mannens:Erik, 2
2524, Rik Van de Walle,  https://dblp.uni-trier.de/pers/hd/w/Walle:Rik_Van_de, 2
2525, Xian Li,  https://dblp.uni-trier.de/pers/hd/l/Li:Xian, 4
2526, Arun Kumar,  https://dblp.uni-trier.de/pers/hd/k/Kumar:Arun, 3
2527, Yelong Shen,  https://dblp.uni-trier.de/pers/hd/s/Shen:Yelong, 4
2528, Botao Hu,  https://dblp.uni-trier.de/pers/hd/h/Hu:Botao, 3
2529, Yuchen Zhang,  https://dblp.uni-trier.de/pers/hd/z/Zhang:Yuchen, 4
2530, Jaime Teevan,  https://dblp.uni-trier.de/pers/hd/t/Teevan:Jaime, 22
2531, Xiaofei Zhu,  https://dblp.uni-trier.de/pers/hd/z/Zhu:Xiaofei, 7
2532, Jiafeng Guo,  https://dblp.uni-trier.de/pers/hd/g/Guo:Jiafeng, 43
2533, Pan Du,  https://dblp.uni-trier.de/pers/hd/d/Du:Pan, 4
2534, Huawei Shen,  https://dblp.uni-trier.de/pers/hd/s/Shen:Huawei, 9
2535, Idan Szpektor,  https://dblp.uni-trier.de/pers/hd/s/Szpektor:Idan, 12
2536, Yoelle Maarek,  https://dblp.uni-trier.de/pers/hd/m/Maarek:Yoelle, 21
2537, Yuanhua Lv,  https://dblp.uni-trier.de/pers/hd/l/Lv:Yuanhua, 20
2538, Taesup Moon,  https://dblp.uni-trier.de/pers/hd/m/Moon:Taesup, 3
2539, Tapas Kanungo,  https://dblp.uni-trier.de/pers/hd/k/Kanungo:Tapas, 2
2540, Jangwon Seo,  https://dblp.uni-trier.de/pers/hd/s/Seo:Jangwon, 9
2541, Matthias Hagen,  https://dblp.uni-trier.de/pers/hd/h/Hagen:Matthias, 13
2542, Christof Brautigam,  https://dblp.uni-trier.de/pers/hd/b/Br=auml=utigam:Christof, 2
2543, Bo-June Paul Hsu,  https://dblp.uni-trier.de/pers/hd/h/Hsu:Bo=June_Paul, 8
2544, R. Preston McAfee,  https://dblp.uni-trier.de/pers/hd/m/McAfee:R=_Preston, 6
2545, L. Elisa Celis,  https://dblp.uni-trier.de/pers/hd/c/Celis:L=_Elisa, 3
2546, Justin M. Rao,  https://dblp.uni-trier.de/pers/hd/r/Rao:Justin_M=, 4
2547, Rushi Bhatt,  https://dblp.uni-trier.de/pers/hd/b/Bhatt:Rushi, 5
2548, Dinesh Garg,  https://dblp.uni-trier.de/pers/hd/g/Garg:Dinesh, 2
2549, Junjie Zhang,  https://dblp.uni-trier.de/pers/hd/z/Zhang:Junjie, 2
2550, Wenke Lee,  https://dblp.uni-trier.de/pers/hd/l/Lee:Wenke, 4
2551, Davide Canali,  https://dblp.uni-trier.de/pers/hd/c/Canali:Davide, 2
2552, Christopher Kruegel,  https://dblp.uni-trier.de/pers/hd/k/Kruegel:Christopher, 3
2553, Martin Abadi,  https://dblp.uni-trier.de/pers/hd/a/Abadi:Mart=iacute=n, 2
2554, Michael J. Welch,  https://dblp.uni-trier.de/pers/hd/w/Welch:Michael_J=, 4
2555, John E. Hopcroft,  https://dblp.uni-trier.de/pers/hd/h/Hopcroft:John_E=, 5
2556, Amr Ahmed,  https://dblp.uni-trier.de/pers/hd/a/Ahmed:Amr, 10
2557, Qirong Ho,  https://dblp.uni-trier.de/pers/hd/h/Ho:Qirong, 5
2558, Jacob Eisenstein,  https://dblp.uni-trier.de/pers/hd/e/Eisenstein:Jacob, 3
2559, Eric P. Xing,  https://dblp.uni-trier.de/pers/hd/x/Xing:Eric_P=, 4
2560, Alexander J. Smola,  https://dblp.uni-trier.de/pers/hd/s/Smola:Alexander_J=, 16
2561, Choon Hui Teo,  https://dblp.uni-trier.de/pers/hd/t/Teo:Choon_Hui, 2
2562, Vidit Jain,  https://dblp.uni-trier.de/pers/hd/j/Jain:Vidit, 2
2563, Manik Varma,  https://dblp.uni-trier.de/pers/hd/v/Varma:Manik, 3
2564, Charu C. Aggarwal,  https://dblp.uni-trier.de/pers/hd/a/Aggarwal:Charu_C=, 45
2565, Aurelien Francillon,  https://dblp.uni-trier.de/pers/hd/f/Francillon:Aur=eacute=lien, 2
2566, Beibei Li,  https://dblp.uni-trier.de/pers/hd/l/Li:Beibei, 2
2567, Panagiotis G. Ipeirotis,  https://dblp.uni-trier.de/pers/hd/i/Ipeirotis:Panagiotis_G=, 12
2568, Kira Radinsky,  https://dblp.uni-trier.de/pers/hd/r/Radinsky:Kira, 6
2569, Shaul Markovitch,  https://dblp.uni-trier.de/pers/hd/m/Markovitch:Shaul, 2
2570, Malu Castellanos,  https://dblp.uni-trier.de/pers/hd/c/Castellanos:Mal=uacute=, 22
2571, Umeshwar Dayal,  https://dblp.uni-trier.de/pers/hd/d/Dayal:Umeshwar, 22
2572, Maksims Volkovs,  https://dblp.uni-trier.de/pers/hd/v/Volkovs:Maksims, 7
2573, Christopher J. C. Burges,  https://dblp.uni-trier.de/pers/hd/b/Burges:Christopher_J=_C=, 4
2574, Maryam Karimzadehgan,  https://dblp.uni-trier.de/pers/hd/k/Karimzadehgan:Maryam, 7
2575, Ruofei Zhang,  https://dblp.uni-trier.de/pers/hd/z/Zhang:Ruofei, 3
2576, Jianchang Mao,  https://dblp.uni-trier.de/pers/hd/m/Mao:Jianchang, 2
2577, Kilian Q. Weinberger,  https://dblp.uni-trier.de/pers/hd/w/Weinberger:Kilian_Q=, 3
2578, Umut Ozertem,  https://dblp.uni-trier.de/pers/hd/o/Ozertem:Umut, 9
2579, Benoit Dumoulin,  https://dblp.uni-trier.de/pers/hd/d/Dumoulin:Beno=icirc=t, 4
2580, Azin Ashkan,  https://dblp.uni-trier.de/pers/hd/a/Ashkan:Azin, 6
2581, Charles L. A. Clarke,  https://dblp.uni-trier.de/pers/hd/c/Clarke:Charles_L=_A=, 39
2582, Denis Helic,  https://dblp.uni-trier.de/pers/hd/h/Helic:Denis, 4
2583, Christoph Trattner,  https://dblp.uni-trier.de/pers/hd/t/Trattner:Christoph, 13
2584, Markus Muhr,  https://dblp.uni-trier.de/pers/hd/m/Muhr:Markus, 2
2585, Yeye He,  https://dblp.uni-trier.de/pers/hd/h/He:Yeye, 18
2586, Nilesh N. Dalvi,  https://dblp.uni-trier.de/pers/hd/d/Dalvi:Nilesh_N=, 18
2587, Ashwin Machanavajjhala,  https://dblp.uni-trier.de/pers/hd/m/Machanavajjhala:Ashwin, 31
2588, Anton Bakalov,  https://dblp.uni-trier.de/pers/hd/b/Bakalov:Anton, 3
2589, Partha Pratim Talukdar,  https://dblp.uni-trier.de/pers/hd/t/Talukdar:Partha_Pratim, 6
2590, Salvatore Scellato,  https://dblp.uni-trier.de/pers/hd/s/Scellato:Salvatore, 6
2591, Cecilia Mascolo,  https://dblp.uni-trier.de/pers/hd/m/Mascolo:Cecilia, 13
2592, Mirco Musolesi,  https://dblp.uni-trier.de/pers/hd/m/Musolesi:Mirco, 9
2593, Jon Crowcroft,  https://dblp.uni-trier.de/pers/hd/c/Crowcroft:Jon, 10
2594, Sipat Triukose,  https://dblp.uni-trier.de/pers/hd/t/Triukose:Sipat, 3
2595, Paul Heymann,  https://dblp.uni-trier.de/pers/hd/h/Heymann:Paul, 2
2596, Gal Lavee,  https://dblp.uni-trier.de/pers/hd/l/Lavee:Gal, 2
2597, Edo Liberty,  https://dblp.uni-trier.de/pers/hd/l/Liberty:Edo, 3
2598, Oren Somekh,  https://dblp.uni-trier.de/pers/hd/s/Somekh:Oren, 7
2599, Shirshanka Das,  https://dblp.uni-trier.de/pers/hd/d/Das:Shirshanka, 4
2600, Bhaskar Ghosh,  https://dblp.uni-trier.de/pers/hd/g/Ghosh:Bhaskar, 3
2601, Brendan Meeder,  https://dblp.uni-trier.de/pers/hd/m/Meeder:Brendan, 3
2602, Brian Karrer,  https://dblp.uni-trier.de/pers/hd/k/Karrer:Brian, 2
2603, R. Ravi,  https://dblp.uni-trier.de/pers/hd/r/Ravi_0001:R=, 2
2604, Mohsen Jamali,  https://dblp.uni-trier.de/pers/hd/j/Jamali:Mohsen, 8
2605, Martin Ester,  https://dblp.uni-trier.de/pers/hd/e/Ester:Martin, 29
2606, Shuang-Hong Yang,  https://dblp.uni-trier.de/pers/hd/y/Yang:Shuang=Hong, 8
2607, Bo Long,  https://dblp.uni-trier.de/pers/hd/l/Long:Bo, 9
2608, Xiaolin Shi,  https://dblp.uni-trier.de/pers/hd/s/Shi:Xiaolin, 7
2609, Jing Li,  https://dblp.uni-trier.de/pers/hd/l/Li:Jing, 9
2610, Abhinav Mishra,  https://dblp.uni-trier.de/pers/hd/m/Mishra:Abhinav, 2
2611, Arnab Bhattacharya,  https://dblp.uni-trier.de/pers/hd/b/Bhattacharya_0001:Arnab, 17
2612, Wei Dong,  https://dblp.uni-trier.de/pers/hd/d/Dong_0003:Wei, 3
2613, Moses Charikar,  https://dblp.uni-trier.de/pers/hd/c/Charikar:Moses, 4
2614, Kai Li,  https://dblp.uni-trier.de/pers/hd/l/Li_0001:Kai, 4
2615, Paolo Boldi,  https://dblp.uni-trier.de/pers/hd/b/Boldi:Paolo, 9
2616, Marco Rosa,  https://dblp.uni-trier.de/pers/hd/r/Rosa:Marco, 2
2617, Sebastiano Vigna,  https://dblp.uni-trier.de/pers/hd/v/Vigna:Sebastiano, 5
2618, Liran Katzir,  https://dblp.uni-trier.de/pers/hd/k/Katzir_0001:Liran, 4
2619, Siddharth Suri,  https://dblp.uni-trier.de/pers/hd/s/Suri:Siddharth, 5
2620, Sebastian Rudolph,  https://dblp.uni-trier.de/pers/hd/r/Rudolph:Sebastian, 2
2621, Adila Krisnadhi,  https://dblp.uni-trier.de/pers/hd/k/Krisnadhi:Adila, 2
2622, Pascal Hitzler,  https://dblp.uni-trier.de/pers/hd/h/Hitzler:Pascal, 2
2623, Wangchao Le,  https://dblp.uni-trier.de/pers/hd/l/Le:Wangchao, 4
2624, Songyun Duan,  https://dblp.uni-trier.de/pers/hd/d/Duan:Songyun, 12
2625, Feifei Li,  https://dblp.uni-trier.de/pers/hd/l/Li_0001:Feifei, 45
2626, Ceren Budak,  https://dblp.uni-trier.de/pers/hd/b/Budak:Ceren, 9
2627, Marcelo Mendoza,  https://dblp.uni-trier.de/pers/hd/m/Mendoza:Marcelo, 4
2628, Xinyu Xing,  https://dblp.uni-trier.de/pers/hd/x/Xing:Xinyu, 3
2629, Sui Huang,  https://dblp.uni-trier.de/pers/hd/h/Huang:Sui, 2
2630, Richard Han,  https://dblp.uni-trier.de/pers/hd/h/Han:Richard, 2
2631, Qin Lv,  https://dblp.uni-trier.de/pers/hd/l/Lv:Qin, 8
2632, Shivakant Mishra,  https://dblp.uni-trier.de/pers/hd/m/Mishra:Shivakant, 2
2633, Daniel M. Romero,  https://dblp.uni-trier.de/pers/hd/r/Romero:Daniel_M=, 10
2634, Shaomei Wu,  https://dblp.uni-trier.de/pers/hd/w/Wu:Shaomei, 4
2635, Sotiris Ioannidis,  https://dblp.uni-trier.de/pers/hd/i/Ioannidis:Sotiris, 2
2636, Evangelos P. Markatos,  https://dblp.uni-trier.de/pers/hd/m/Markatos:Evangelos_P=, 3
2637, Silvio Lattanzi,  https://dblp.uni-trier.de/pers/hd/l/Lattanzi:Silvio, 9
2638, Alessandro Panconesi,  https://dblp.uni-trier.de/pers/hd/p/Panconesi:Alessandro, 3
2639, Dashun Wang,  https://dblp.uni-trier.de/pers/hd/w/Wang:Dashun, 2
2640, Hanghang Tong,  https://dblp.uni-trier.de/pers/hd/t/Tong:Hanghang, 21
2641, Albert-Laszlo Barabasi,  https://dblp.uni-trier.de/pers/hd/b/Barab=aacute=si:Albert=L=aacute=szl=oacute=, 3
2642, Michael Gamon,  https://dblp.uni-trier.de/pers/hd/g/Gamon:Michael, 12
2643, Mikhil Masli,  https://dblp.uni-trier.de/pers/hd/m/Masli:Mikhil, 3
2644, Werner Geyer,  https://dblp.uni-trier.de/pers/hd/g/Geyer:Werner, 18
2645, Casey Dugan,  https://dblp.uni-trier.de/pers/hd/d/Dugan:Casey, 8
2646, Beth Brownholtz,  https://dblp.uni-trier.de/pers/hd/b/Brownholtz:Beth, 4
2647, Tom Yeh,  https://dblp.uni-trier.de/pers/hd/y/Yeh:Tom, 3
2648, Boris Katz,  https://dblp.uni-trier.de/pers/hd/k/Katz:Boris, 2
2649, Larry S. Davis,  https://dblp.uni-trier.de/pers/hd/d/Davis:Larry_S=, 3
2650, Hans-Arno Jacobsen,  https://dblp.uni-trier.de/pers/hd/j/Jacobsen:Hans=Arno, 30
2651, Yunhui Zheng,  https://dblp.uni-trier.de/pers/hd/z/Zheng:Yunhui, 3
2652, Xiangyu Zhang,  https://dblp.uni-trier.de/pers/hd/z/Zhang_0001:Xiangyu, 3
2653, Fabien L. Gandon,  https://dblp.uni-trier.de/pers/hd/g/Gandon:Fabien_L=, 2
2654, Natalie Aizenberg,  https://dblp.uni-trier.de/pers/hd/a/Aizenberg:Natalie, 2
2655, Yehuda Koren,  https://dblp.uni-trier.de/pers/hd/k/Koren:Yehuda, 12
2656, Tamas Jambor,  https://dblp.uni-trier.de/pers/hd/j/Jambor:Tamas, 2
2657, Jun Wang,  https://dblp.uni-trier.de/pers/hd/w/Wang_0012:Jun, 26
2658, Neal Lathia,  https://dblp.uni-trier.de/pers/hd/l/Lathia:Neal, 13
2659, Bin Xu,  https://dblp.uni-trier.de/pers/hd/x/Xu_0005:Bin, 2
2660, Felix Xiaozhu Lin,  https://dblp.uni-trier.de/pers/hd/l/Lin:Felix_Xiaozhu, 2
2661, Lin Zhong,  https://dblp.uni-trier.de/pers/hd/z/Zhong_0001:Lin, 2
2662, Angela Nicoara,  https://dblp.uni-trier.de/pers/hd/n/Nicoara:Angela, 2
2663, Feng Qian,  https://dblp.uni-trier.de/pers/hd/q/Qian_0001:Feng, 2
2664, Zhuoqing Morley Mao,  https://dblp.uni-trier.de/pers/hd/m/Mao:Zhuoqing_Morley, 2
2665, Subhabrata Sen,  https://dblp.uni-trier.de/pers/hd/s/Sen:Subhabrata, 2
2666, Saptarshi Ghosh,  https://dblp.uni-trier.de/pers/hd/g/Ghosh:Saptarshi, 11
2667, Bimal Viswanath,  https://dblp.uni-trier.de/pers/hd/v/Viswanath:Bimal, 2
2668, Farshad Kooti,  https://dblp.uni-trier.de/pers/hd/k/Kooti:Farshad, 7
2669, Naveen Kumar Sharma,  https://dblp.uni-trier.de/pers/hd/s/Sharma:Naveen_Kumar, 3
2670, Fabricio Benevenuto,  https://dblp.uni-trier.de/pers/hd/b/Benevenuto:Fabr=iacute=cio, 12
2671, Chao Yang,  https://dblp.uni-trier.de/pers/hd/y/Yang:Chao, 3
2672, Guofei Gu,  https://dblp.uni-trier.de/pers/hd/g/Gu:Guofei, 2
2673, Jeremy Blackburn,  https://dblp.uni-trier.de/pers/hd/b/Blackburn:Jeremy, 7
2674, Nicolas Kourtellis,  https://dblp.uni-trier.de/pers/hd/k/Kourtellis:Nicolas, 12
2675, Xiang Zuo,  https://dblp.uni-trier.de/pers/hd/z/Zuo:Xiang, 2
2676, Adriana Iamnitchi,  https://dblp.uni-trier.de/pers/hd/i/Iamnitchi:Adriana, 3
2677, Ganesh Ramakrishnan,  https://dblp.uni-trier.de/pers/hd/r/Ramakrishnan:Ganesh, 8
2678, Marek Ciglan,  https://dblp.uni-trier.de/pers/hd/c/Ciglan:Marek, 2
2679, Daniel M. Herzig,  https://dblp.uni-trier.de/pers/hd/h/Herzig:Daniel_M=, 2
2680, Stefano Traverso,  https://dblp.uni-trier.de/pers/hd/t/Traverso:Stefano, 2
2681, Vijay Erramilli,  https://dblp.uni-trier.de/pers/hd/e/Erramilli:Vijay, 2
2682, Konstantina Papagiannaki,  https://dblp.uni-trier.de/pers/hd/p/Papagiannaki:Konstantina, 3
2683, Arjun Mukherjee,  https://dblp.uni-trier.de/pers/hd/m/Mukherjee:Arjun, 9
2684, Natalie S. Glance,  https://dblp.uni-trier.de/pers/hd/g/Glance:Natalie_S=, 8
2685, Myle Ott,  https://dblp.uni-trier.de/pers/hd/o/Ott:Myle, 2
2686, Claire Cardie,  https://dblp.uni-trier.de/pers/hd/c/Cardie:Claire, 4
2687, Monica S. Lam,  https://dblp.uni-trier.de/pers/hd/l/Lam:Monica_S=, 4
2688, Ian A. Kash,  https://dblp.uni-trier.de/pers/hd/k/Kash:Ian_A=, 2
2689, Haoqi Zhang,  https://dblp.uni-trier.de/pers/hd/z/Zhang:Haoqi, 2
2690, Haiping Ma,  https://dblp.uni-trier.de/pers/hd/m/Ma:Haiping, 2
2691, Jilei Tian,  https://dblp.uni-trier.de/pers/hd/t/Tian:Jilei, 4
2692, Mirjam Wattenhofer,  https://dblp.uni-trier.de/pers/hd/w/Wattenhofer:Mirjam, 2
2693, Janette Lehmann,  https://dblp.uni-trier.de/pers/hd/l/Lehmann:Janette, 3
2694, Bruno Goncalves,  https://dblp.uni-trier.de/pers/hd/g/Gon=ccedil=alves:Bruno, 3
